id,product_name,product_category_id,product_category_name,product_type_numeric,product_type_text,product_manufacturer_id,product_manufacturer_name
74997,fugavit joto,313,Minerals and Supplements,1.0,kg,2676.0,fugavit
146109,fugavit joto,313,Minerals and Supplements,1.0,kg,2664.0,Field
195302,FugaVit Joto,313,Minerals and Supplements,2.0,kg,2676.0,fugavit
205835,Fugavit joto,313,Minerals and Supplements,1.0,kg,3025.0,Ava Chem
243795,Fugavit Joto,313,Minerals and Supplements,250.0,g,2676.0,fugavit
264794,Fugavit joto,313,Minerals and Supplements,1.0,kgs,3025.0,Ava Chem
264801,Fugavit joto,313,Minerals and Supplements,2.0,kgs,3025.0,Ava Chem
275967,fugavit joto,313,Minerals and Supplements,2.0,kg,2676.0,fugavit
303335,Fugavit joto,313,Minerals and Supplements,2.0,kg,2676.0,fugavit
344510,Fugavit Joto,313,Minerals and Supplements,1.0,kg,570.0,Avachem
420875,Fugavit joto,313,Minerals and Supplements,1.0,kg,21638.0,Avachem Ltdr
492672,fugavit joto,313,Minerals and Supplements,250.0,,2676.0,fugavit
570167,Fugavit joto,313,Minerals and Supplements,1.0,kg,2676.0,fugavit
456505,fugavit iodine,313,Minerals and Supplements,120.0,mls,3682.0,Fuga
388355,Fugavit HP Maziwa,313,Minerals and Supplements,1.0,kg,3197.0,Ava chem ltd
388357,Fugavit HP Maziwa,313,Minerals and Supplements,2.0,kg,3197.0,Ava chem ltd
388359,Fugavit HP Maziwa,313,Minerals and Supplements,5.0,kg,3197.0,Ava chem ltd
137685,fugavit highphosphorus,313,Minerals and Supplements,1.0,kg,570.0,Avachem
330979,Fugavit High Phosphorus Sachet,1521,Minerals,1.0,kg,3025.0,Ava Chem
98161,Fuga-Vit High Phosphorus Maxiwa,313,Minerals and Supplements,1.0,Kg,570.0,Avachem
296131,Fuga-vit high phosphorus bucket,313,Minerals and Supplements,5.0,kg,3025.0,Ava Chem
343633,Fugavit High Phosphorus (Bucket),313,Minerals and Supplements,2.0,kg,570.0,Avachem
343637,Fugavit High Phosphorus (Bucket),313,Minerals and Supplements,5.0,kg,570.0,Avachem
124777,Fuga-Vit High Phosphorus,313,Minerals and Supplements,1.0,kg,3025.0,Ava Chem
172956,Fuga-Vit High Phosphorus,313,Minerals and Supplements,2.0,kg,3025.0,Ava Chem
295477,Fuga-vit high phosphorus,313,Minerals and Supplements,20.0,kg,3025.0,Ava Chem
295970,Fuga-vit high phosphorus,313,Minerals and Supplements,1.0,kg,3025.0,Ava Chem
295972,Fuga-vit high phosphorus,313,Minerals and Supplements,2.0,kg,3025.0,Ava Chem
297927,Fuga-vit high phosphorus,313,Minerals and Supplements,5.0,kg,3025.0,Ava Chem
407864,Fuga-Vit High Phosphorus,313,Minerals and Supplements,2.0,kg,3025.0,Ava Chem
407979,Fuga-Vit High Phosphorus,313,Minerals and Supplements,5.0,kg,3025.0,Ava Chem
546595,Fuga-vit High Phosphorus,313,Minerals and Supplements,5.0,kg,3025.0,Ava Chem
84054,Fugavit high phosphorus,313,Minerals and Supplements,1.0,kg,2676.0,fugavit
126522,fugavit high phosphorus,313,Minerals and Supplements,10.0,kgd,7625.0,Avachem Industries
330984,Fugavit High Phosphorus,313,Minerals and Supplements,2.0,kg,570.0,Avachem
518345,Fugavit High Phosphorus,313,Minerals and Supplements,1.0,kg,3025.0,Ava Chem
518377,Fugavit High Phosphorus,313,Minerals and Supplements,5.0,kg,3025.0,Ava Chem
569710,fugavit high phosphorus,313,Minerals and Supplements,5.0,kg,28280.0,Avam Chem
434461,Fugavit High Phosphorous 2kg,313,Minerals and Supplements,2.0,kg,1891.0,Afyasure
215635,Fuga-vit High Phosphorous,313,Minerals and Supplements,1.0,Kg,3025.0,Ava Chem
215698,Fuga-vit High Phosphorous,313,Minerals and Supplements,5.0,Kg,3025.0,Ava Chem
215720,Fuga-vit High Phosphorous,313,Minerals and Supplements,2.0,Kg,3025.0,Ava Chem
226685,Fuga-vit High Phosphorous,313,Minerals and Supplements,2.0,Kg,13557.0,Ava chem Ltd.
226686,Fuga-vit High Phosphorous,313,Minerals and Supplements,5.0,Kg,13557.0,Ava chem Ltd.
226687,Fuga-vit High Phosphorous,313,Minerals and Supplements,10.0,Kg,13558.0,ava vet ltd
226688,Fuga-vit High Phosphorous,313,Minerals and Supplements,20.0,Kg,13558.0,ava vet ltd
260058,FUGA-vit high phosphorous,313,Minerals and Supplements,1.0,kg,570.0,Avachem
281251,Fuga-Vit high phosphorous,313,Minerals and Supplements,2.0,kg,3025.0,Ava Chem
281256,Fuga-Vit high phosphorous,313,Minerals and Supplements,1.0,kg,3025.0,Ava Chem
400581,Fuga-Vit High phosphorous,313,Minerals and Supplements,1.0,kg,3197.0,Ava chem ltd
400582,Fuga-Vit High phosphorous,313,Minerals and Supplements,2.0,Kg,3197.0,Ava chem ltd
550831,Fuga-vit High Phosphorous,313,Minerals and Supplements,1.0,kg,570.0,Avachem
569695,Fuga-vit High phosphorous,313,Minerals and Supplements,1.0,kg,28280.0,Avam Chem
569696,Fuga-vit High phosphorous,313,Minerals and Supplements,2.0,kg,28280.0,Avam Chem
243899,Fugavit high phosphorous,313,Minerals and Supplements,5.0,kg,2676.0,fugavit
243903,Fugavit high phosphorous,313,Minerals and Supplements,1.0,kg,2676.0,fugavit
456511,fugavit high phosphorous,313,Minerals and Supplements,2.0,kgs,3197.0,Ava chem ltd
470504,fugavit high phosphorous,313,Minerals and Supplements,1.0,kg,2676.0,fugavit
58804,Fugavit High P,416,Animal feeds,2.0,kg,2676.0,Jojemi
572839,Fuga-Vit Heat booster Powder,313,Minerals and Supplements,250.0,gm,28425.0,Adera ltd
208510,fuga-vit Heat booster 250gms,313,Minerals and Supplements,250.0,gms,3025.0,Ava Chem
15953,Fuga-Vit Heat Booster,215,Vitamins and Minerals,250.0,g,570.0,Avachem
92476,Fuga-Vit Heat Booster,313,Minerals and Supplements,250.0,g,3197.0,Ava chem ltd
124785,Fuga-Vit Heat booster,313,Minerals and Supplements,250.0,gm,3025.0,Ava Chem
149167,Fuga-Vit Heat Booster,313,Minerals and Supplements,250.0,g,3197.0,Ava chem ltd
168305,Fuga-vit Heat Booster,313,Minerals and Supplements,250.0,g,6599.0,AvaChem Ltd
172499,Fuga-Vit Heat Booster,313,Minerals and Supplements,250.0,g,3025.0,Ava Chem
175985,Fuga-vit Heat booster,313,Minerals and Supplements,250.0,gm,3197.0,Ava chem ltd
196572,Fuga-Vit Heat Booster,313,Minerals and Supplements,250.0,g,3025.0,Ava Chem
219161,Fuga-vit Heat Booster,313,Minerals and Supplements,250.0,gm,10373.0,Avachem Limited
247346,Fuga-Vit Heat Booster,313,Minerals and Supplements,250.0,g,3197.0,Ava chem ltd
256580,Fuga-vit heat booster,313,Minerals and Supplements,250.0,g,3025.0,Ava Chem
277266,Fuga-Vit Heat Booster,313,Minerals and Supplements,250.0,g,3025.0,Ava Chem
308347,Fuga-Vit heat booster,313,Minerals and Supplements,250.0, g,3025.0,Ava Chem
421004,fuga-vit heat booster,313,Minerals and Supplements,250.0,grms,3025.0,Ava Chem
504204,Fuga-Vit Heat Booster,313,Minerals and Supplements,250.0,g,3025.0,Ava Chem
540520,Fuga-Vit Heat Booster,313,Minerals and Supplements,250.0,g,3025.0,Ava Chem
569682,Fuga-Vit Heat Booster,313,Minerals and Supplements,250.0,gm,28280.0,Avam Chem
569935,Fuga-Vit Heat Booster,313,Minerals and Supplements,1.0,kg,28280.0,Avam Chem
572829,Fuga-Vit Heat booster,313,Minerals and Supplements,2.0,kg,28425.0,Adera ltd
27065,Fugavit Heat booster,313,Minerals and Supplements,250.0,g,570.0,Avachem
31236,Fugavit Heat booster,313,Minerals and Supplements,250.0,g,727.0,Vet World
239573,Fugavit Heat booster,313,Minerals and Supplements,250.0,g,2939.0,fuga vit
98038,Fuga-Vit H.p Maziwa,313,Minerals and Supplements,2.0,Kg,570.0,Avachem
562004,Fugavit H.p,313,Minerals and Supplements,5.0,kg,3025.0,Ava Chem
562017,Fugavit H.p,313,Minerals and Supplements,2.0,kg,3025.0,Ava Chem
562089,Fugavit H.p,313,Minerals and Supplements,1.0,kg,3025.0,Ava Chem
554755,Fugavit for Sheep & Goat Block,313,Minerals and Supplements,1.0,kg,2676.0,fugavit
554734,Fugavit for Pigs and Piglets,313,Minerals and Supplements,1.0,kg,2676.0,fugavit
215782,Fugavit Fertility Block,313,Minerals and Supplements,1.0,kg,8570.0,Biosciences K Ltd
268004,Fugavit fertility,313,Minerals and Supplements,1.0,kg,570.0,Avachem
55110,Fugavit Epsom Salt Sachets,313,Minerals and Supplements,250.0,g,268.0,Botachem Enterprises Ltd
27465,Fuga-Vit Epsom Salt,313,Minerals and Supplements,500.0,g,570.0,Avachem
92484,Fuga-Vit Epsom Salt,313,Minerals and Supplements,250.0,g,3197.0,Ava chem ltd
101985,Fuga-Vit Epsom Salt,313,Minerals and Supplements,250.0,g,3025.0,Ava Chem
117682,Fuga-Vit Epsom Salt,313,Minerals and Supplements,250.0,g,3197.0,Ava chem ltd
208051,Fuga-Vit Epsom Salt,313,Minerals and Supplements,250.0,g,3025.0,Ava Chem
208053,Fuga-Vit Epsom Salt,313,Minerals and Supplements,500.0,g,3025.0,Ava Chem
277267,Fuga-Vit Epsom Salt,313,Minerals and Supplements,250.0,g,3025.0,Ava Chem
372109,Fuga-Vit Epsom Salt,313,Minerals and Supplements,250.0,g,570.0,Avachem
407863,Fuga-Vit Epsom Salt,313,Minerals and Supplements,1.0,kg,3025.0,Ava Chem
546598,Fuga-vit Epsom Salt,313,Minerals and Supplements,500.0,g,3025.0,Ava Chem
83754,Fugavit Epsom salt,313,Minerals and Supplements,250.0,gm,3025.0,Ava Chem
196089,Fugavit Epsom Salt,313,Minerals and Supplements,500.0,g,2676.0,fugavit
215438,Fugavit Epsom Salt,313,Minerals and Supplements,250.0,g,3025.0,Ava Chem
381394,Fugavit Epsom salt,313,Minerals and Supplements,250.0,g,3025.0,Ava Chem
399135,Fugavit Epsom Salt,313,Minerals and Supplements,250.0,gm,196.0,Local
399362,Fugavit Epsom Salt,313,Minerals and Supplements,500.0,g,570.0,Avachem
550049,Fugavit Epsom Salt,313,Minerals and Supplements,500.0,g,2939.0,fuga vit
560903,Fugavit Episom Salt,313,Minerals and Supplements,500.0,g,2676.0,fugavit
471616,Fugavit eggs,313,Minerals and Supplements,1.0,kg,3025.0,Ava Chem
540417,fuga-vit drycow block,313,Minerals and Supplements,2.0,kg,23618.0,Fuga- vit
507215,Fugavit Drycow Block,966,Minerals and Supplementsm,2.0,kg,2676.0,fugavit
177788,Fuga-Vit DryCow,313,Minerals and Supplements,2.0,kg,3025.0,Ava Chem
299229,fuga-vit drycow,313,Minerals and Supplements,1.0,kg,6599.0,AvaChem Ltd
299251,fuga-vit drycow,313,Minerals and Supplements,2.0,kgs,6599.0,AvaChem Ltd
82137,Fugavit Dry Cow block 1kg,313,Minerals and Supplements,1.0,kg,570.0,Avachem
211887,Fuga-Vit Dry Cow Block,313,Minerals and Supplements,2.0,Kg,3025.0,Ava Chem
212005,Fuga-Vit Dry Cow Block,313,Minerals and Supplements,1.0,kg,3025.0,Ava Chem
251433,Fuga-vit Dry Cow Block,313,Minerals and Supplements,1.0,kg,3197.0,Ava chem ltd
251434,Fuga-vit Dry Cow Block,313,Minerals and Supplements,2.0,kgs,3197.0,Ava chem ltd
251435,Fuga-vit Dry Cow Block,313,Minerals and Supplements,3.0,kgs,3197.0,Ava chem ltd
251436,Fuga-vit Dry Cow Block,313,Minerals and Supplements,5.0,kgs,3197.0,Ava chem ltd
276519,fuga-vit dry cow block,313,Minerals and Supplements,2.0,kg,3025.0,Ava Chem
276729,fuga-vit dry cow block,313,Minerals and Supplements,1.0,kg,3025.0,Ava Chem
398928,Fuga-Vit Dry Cow Block,313,Minerals and Supplements,2.0,kg,3025.0,Ava Chem
399101,Fuga-Vit Dry Cow Block,313,Minerals and Supplements,1.0,kg,3025.0,Ava Chem
215374,Fugavit Dry Cow Block,313,Minerals and Supplements,1.0,Kg,3025.0,Ava Chem
215736,Fugavit Dry Cow Block,313,Minerals and Supplements,2.0,Kg,3025.0,Ava Chem
386100,fugavit dry cow block,1257,MINERALS AND  SUPPLEMENTS,1.0,kg,10373.0,Avachem Limited
492736,fugavit Dry cow block,313,Minerals and Supplements,1.0, kg,196.0,Local
492761,fugavit Dry cow block,313,Minerals and Supplements,2.0,kg,196.0,Local
517358,Fugavit Dry Cow Block,313,Minerals and Supplements,1.0,Kg,3025.0,Ava Chem
526412,Fugavit Dry Cow Block,313,Minerals and Supplements,2.0,kg,3025.0,Ava Chem
539467,Fugavit Dry Cow Block,313,Minerals and Supplements,1.0,kg,3197.0,Ava chem ltd
149183,Fuga-Vit Dry Cow,313,Minerals and Supplements,2.0,Kg,3197.0,Ava chem ltd
331343,fuga-vit dry cow,313,Minerals and Supplements,2.0,kgs,570.0,Avachem
466499,Fuga-vit dry cow,313,Minerals and Supplements,1.0,kg,65.0,Farm Feeds Ltd.
40396,Fugavit Dry Cow,313,Minerals and Supplements,2.0,kg,570.0,Avachem
69103,Fugavit Dry Cow,313,Minerals and Supplements,2.0,kg,3025.0,Ava Chem
182667,Fugavit Dry Cow,313,Minerals and Supplements,1.0,kg,3025.0,Ava Chem
189754,fugavit dry cow,313,Minerals and Supplements,2.0,kgs,2676.0,fugavit
303327,fugavit dry cow,313,Minerals and Supplements,1.0, kg,2676.0,fugavit
422771,Fugavit Dry cow,313,Minerals and Supplements,2.0,kg,2676.0,fugavit
422772,Fugavit Dry cow,313,Minerals and Supplements,1.0,kg,2676.0,fugavit
435280,fugavit dry cow,313,Minerals and Supplements,2.0,kg,3025.0,Ava Chem
435281,fugavit dry cow,313,Minerals and Supplements,1.0,kg,3025.0,Ava Chem
470512,fugavit dry cow,313,Minerals and Supplements,1.0,kg,2676.0,fugavit
476702,Fugavit dry cow,313,Minerals and Supplements,1.0,kg,3682.0,Fuga
479187,fugavit dry cow,313,Minerals and Supplements,2.0,kg,3025.0,Ava Chem
207652,Fuga-vit dry coe,313,Minerals and Supplements,2.0,kg,6599.0,AvaChem Ltd
277287,Fuga-vit Dry Bock,313,Minerals and Supplements,1.0,kg,3025.0,Ava Chem
118350,fuga-vit dry block,318,Feeds,2.0,kg,6599.0,AvaChem Ltd
124933,Fuga-vit Dry Block,313,Minerals and Supplements,1.0,kg,2939.0,fuga vit
124934,Fuga-vit Dry Block,313,Minerals and Supplements,2.0,Kg,2939.0,fuga vit
124935,Fuga-vit Dry Block,313,Minerals and Supplements,1.0,kg,2939.0,fuga vit
226267,Fuga-vit Dry Block,313,Minerals and Supplements,2.0,KG,570.0,Avachem
226492,Fuga-vit Dry Block,313,Minerals and Supplements,1.0,Kg,570.0,Avachem
247350,Fuga-Vit Dry Block,313,Minerals and Supplements,1.0,Kg,3197.0,Ava chem ltd
251383,Fuga-vit Dry Block,313,Minerals and Supplements,1.0,kg,3197.0,Ava chem ltd
251384,Fuga-vit Dry Block,313,Minerals and Supplements,2.0,kgs,3197.0,Ava chem ltd
251385,Fuga-vit Dry Block,313,Minerals and Supplements,3.0,kgs,3197.0,Ava chem ltd
251386,Fuga-vit Dry Block,313,Minerals and Supplements,5.0,kgs,3197.0,Ava chem ltd
296785,Fuga-vit dry block,313,Minerals and Supplements,2.0, kg,17489.0,Avachem kenya
296793,Fuga-vit dry block,313,Minerals and Supplements,1.0,kg,17489.0,Avachem kenya
397244,fuga-vit dry block,313,Minerals and Supplements,3.0,kg,5676.0,Ngombe Feeds Limited
439457,fuga-vit dry block,313,Minerals and Supplements,2.0,kg,5838.0,Ava chem limited
542410,FUGA-VIT DRY BLOCK,313,Minerals and Supplements,2.0,kg,719.0,Freshland East Vetis
40122,Fugavit Dry Block,313,Minerals and Supplements,1.0,kg,570.0,Avachem
51486,Fugavit Dry Block,313,Minerals and Supplements,2.0,kg,570.0,Avachem
76315,Fugavit Dry Block,313,Minerals and Supplements,2.0,kg,570.0,Avachem
131829,fugavit dry block,313,Minerals and Supplements,2.0,kg,196.0,Local
195270,fugavit dry block,313,Minerals and Supplements,2.0,kgs,2676.0,fugavit
195295,fugavit dry block,313,Minerals and Supplements,1.0,kg,2676.0,fugavit
341804,Fugavit Dry  Block,313,Minerals and Supplements,2.0,kg,570.0,Avachem
260536,FugaVit Dry,313,Minerals and Supplements,3.0,kg,15632.0,Pharmerline ltd.
268003,Fugavit dry,313,Minerals and Supplements,1.0,kg,570.0,Avachem
378869,fugavit dry,313,Minerals and Supplements,1.0,kg,2939.0,fuga vit
15946,Fuga-Vit DCP,215,Vitamins and Minerals,500.0,g,570.0,Avachem
226389,Fuga-vit Dcp,313,Minerals and Supplements,250.0,Gm,570.0,Avachem
226390,Fuga-vit Dcp,313,Minerals and Supplements,500.0,Gm,570.0,Avachem
226391,Fuga-vit Dcp,313,Minerals and Supplements,1.0,Kg,570.0,Avachem
456499,fugavit dcp,313,Minerals and Supplements,250.0,g,3682.0,Fuga
60755,Fugavit Dairy Premix,424,Poultry feeds,1.0,kg,570.0,Avachem
275965,fugavit dairy block WHITE,313,Minerals and Supplements,3.0,kg,2676.0,fugavit
275966,fugavit dairy block WHITE,313,Minerals and Supplements,2.0,kg,2676.0,fugavit
522606,Fuga-vit- dairy,318,Feeds,1.0, kg,3025.0,Ava Chem
251445,Fuga-vit D.C.P. (Powder-sachet),313,Minerals and Supplements,1.0,kg,3197.0,Ava chem ltd
251443,Fuga-vit D.C.P. (Powder),313,Minerals and Supplements,250.0,gms,3197.0,Ava chem ltd
251444,Fuga-vit D.C.P. (Powder),313,Minerals and Supplements,500.0,gms,3197.0,Ava chem ltd
251412,Fuga-vit D.C.P,313,Minerals and Supplements,250.0,gms,3197.0,Ava chem ltd
251414,Fuga-vit D.C.P,313,Minerals and Supplements,500.0,gms,3197.0,Ava chem ltd
251415,Fuga-vit D.C.P,313,Minerals and Supplements,1.0,kg,3197.0,Ava chem ltd
123463,Fugavit cream,313,Minerals and Supplements,2.0, kg,570.0,Avachem
124779,Fuga-Vit Container High Phosphorus,313,Minerals and Supplements,2.0,kg,3025.0,Ava Chem
23710,Fuga-Vit Compound Protein Concentrate,313,Minerals and Supplements,1.0,kg,570.0,Avachem
211871,Fuga-Vit bucket maziwa,313,Minerals and Supplements,2.0,Kg,3025.0,Ava Chem
187677,Fugavit bucket 5kg,313,Minerals and Supplements,5.0,kg,3197.0,Ava chem ltd
246304,Fuga-vit bucket,313,Minerals and Supplements,2.0,kg,7526.0,Ava Chem.
246307,Fuga-vit bucket,313,Minerals and Supplements,5.0,kg,3025.0,Ava Chem
537843,Fugavit bucket,313,Minerals and Supplements,10.0,kg,3197.0,Ava chem ltd
537887,Fugavit bucket,313,Minerals and Supplements,20.0,kg,3197.0,Ava chem ltd
559936,Fugavit Bucket,313,Minerals and Supplements,2.0,kg,2676.0,fugavit
559938,Fugavit Bucket,313,Minerals and Supplements,5.0,kg,2676.0,fugavit
142454,Fugavit brown,313,Minerals and Supplements,1.0,kg,570.0,Avachem
142463,Fugavit brown,313,Minerals and Supplements,5.0,kg,570.0,Avachem
227972,Fugavit Block white,313,Minerals and Supplements,5.0,kg,3682.0,Fuga
535871,fuga-vit block red,313,Minerals and Supplements,3.0,kg,3025.0,Ava Chem
128219,Fugavit Block Red,313,Minerals and Supplements,3.0,kg,7526.0,Ava Chem.
227973,Fugavit Block Red,313,Minerals and Supplements,5.0,kg,3682.0,Fuga
360904,Fugavit Block Red,313,Minerals and Supplements,5.0,kg,7526.0,Ava Chem.
211885,Fuga-Vit block maziwa,4782,Minerals and Supplementsh,1.0,Kg,3025.0,Ava Chem
211886,Fuga-Vit block maziwa,4782,Minerals and Supplementsh,2.0,Kg,3025.0,Ava Chem
212269,Fuga-Vit block maziwa,313,Minerals and Supplements,5.0,kgs,3025.0,Ava Chem
77693,Fuga-Vit Block,313,Minerals and Supplements,2.0,kgs,3025.0,Ava Chem
172174,Fuga-Vit block,313,Minerals and Supplements,1.0,kg,10373.0,Avachem Limited
175516,Fuga-Vit Block,313,Minerals and Supplements,2.0,kg,10574.0,Fugavit Limited
178884,fuga-vit block,313,Minerals and Supplements,1.0,kg,3025.0,Ava Chem
196033,Fuga-Vit block,313,Minerals and Supplements,1.0,kg,3025.0,Ava Chem
384172,Fuga-vit block,215,Vitamins and Minerals,2.0,kg,3025.0,Ava Chem
396971,fuga-vit block,313,Minerals and Supplements,3.0,kg,5149.0,Bimeda
410316,Fuga-vit Block,313,Minerals and Supplements,1.0,kg,60.0,Jolichem Suppliers Ltd.
410317,Fuga-vit Block,313,Minerals and Supplements,3.0,kg,60.0,Jolichem Suppliers Ltd.
433377,Fuga-Vit Block,313,Minerals and Supplements,1.0,kg,3197.0,Ava chem ltd
433378,Fuga-Vit Block,313,Minerals and Supplements,2.0,kg,3197.0,Ava chem ltd
476449,fuga-vit block,313,Minerals and Supplements,2.0,kgs,3025.0,Ava Chem
488355,Fuga-Vit Block,313,Minerals and Supplements,1.0,kg,24538.0,Avachem Ltd.
146026,fugavit block,313,Minerals and Supplements,5.0,kg,2664.0,Field
257170,Fugavit Block,313,Minerals and Supplements,2.0,kgs,570.0,Avachem
280570,Fugavit Block,313,Minerals and Supplements,2.0,kg,3682.0,Fuga
556906,Fugavit Block,313,Minerals and Supplements,1.0,kg,15299.0,Nrb
159771,Fuga-vit Beef Block,313,Minerals and Supplements,5.0,kgs,3197.0,Ava chem ltd
251391,Fuga-vit Beef Block,313,Minerals and Supplements,3.0,kgs,3197.0,Ava chem ltd
251395,Fuga-vit Beef Block,313,Minerals and Supplements,2.0,kgs,3197.0,Ava chem ltd
251396,Fuga-vit Beef Block,313,Minerals and Supplements,5.0,kgs,3197.0,Ava chem ltd
251447,Fuga-vit Ava premix ,313,Minerals and Supplements,1.0,kg,3197.0,Ava chem ltd
329260,Fugavit allpurpose block,215,Vitamins and Minerals,3.0,kg,2676.0,fugavit
355074,Fugavit Allpurpose,313,Minerals and Supplements,2.0,kg,2676.0,fugavit
541000,Fugavit All purpose mineral block,313,Minerals and Supplements,1.0,kg,2676.0,fugavit
541002,Fugavit All purpose mineral block,313,Minerals and Supplements,2.0,kg,2676.0,fugavit
492718,fugavit 2kg Can,313,Minerals and Supplements,2.0,kg,2676.0,fugavit
163586,Fugavit 2kg,313,Minerals and Supplements,2.0,kg,3682.0,Fuga
276520,Fuga-Vit (Heat Booster),313,Minerals and Supplements,250.0,g,3025.0,Ava Chem
246624,Fugavit  white block,313,Minerals and Supplements,1.0,kg,2676.0,fugavit
267875,Fugavit  white,313,Minerals and Supplements,1.0,kg,3639.0,Reva
540949,Fuga-Vit  Stocklick,215,Vitamins and Minerals,10.0,kg,576.0,Fuga-vit
86356,FUGA-VIT  RED,313,Minerals and Supplements,1.0,kg,3734.0,Biosciences Kenya Ltd
398481,FUGA-VIT  RED,313,Minerals and Supplements,2.0,kgs,3734.0,Biosciences Kenya Ltd
490345,FUGA-VIT  RED,313,Minerals and Supplements,2.0,kg,576.0,Fuga-vit
277449,Fuga-vit  Mineral Block,313,Minerals and Supplements,5.0,kg,3025.0,Ava Chem
195305,Fugavit  Mineral block,313,Minerals and Supplements,3.0,kg,2676.0,fugavit
490500,FUGA-VIT  MAZIWA BLOCK,313,Minerals and Supplements,1.0,kg,576.0,Fuga-vit
299354,fuga-vit  maziwa,313,Minerals and Supplements,1.0,kg,6599.0,AvaChem Ltd
299396,fuga-vit  maziwa,313,Minerals and Supplements,5.0,kg,6599.0,AvaChem Ltd
83756,Fugavit  light Kaolin,313,Minerals and Supplements,500.0,gm,3025.0,Ava Chem
27500,Fuga-vit  Joto Block,313,Minerals and Supplements,1.0,kg,570.0,Avachem
435139,fugavit  joto block,313,Minerals and Supplements,1.0,kg,3025.0,Ava Chem
504612,fugavit  highphosphrous,313,Minerals and Supplements,1.0,kgs,2676.0,fugavit
504613,fugavit  highphosphrous,313,Minerals and Supplements,2.0,kgs,2676.0,fugavit
211872,Fuga-Vit  Bucket maziwa,4782,Minerals and Supplementsh,5.0,Kg,3025.0,Ava Chem
195304,Fugavit  block(mineral),313,Minerals and Supplements,2.0,kg,2676.0,fugavit
14526,Fuga-Vit,313,Minerals and Supplements,2.0,kg,470.0,Ava Chemicals
14527,Fuga-Vit,313,Minerals and Supplements,1.0,kg,470.0,Ava Chemicals
71726,Fuga-vit,313,Minerals and Supplements,1.0,kg,3197.0,Ava chem ltd
87565,Fuga-vit,313,Minerals and Supplements,2.0,kg,570.0,Avachem
92386,Fuga-vit,313,Minerals and Supplements,2.0,kg,2939.0,fuga vit
161704,Fuga-Vit,313,Minerals and Supplements,1.0,kg,9.0,Osho Chemical Industries Ltd.
172016,Fuga-Vit,313,Minerals and Supplements,2.0,kg,10373.0,Avachem Limited
172150,Fuga-Vit,313,Minerals and Supplements,5.0,KG,10373.0,Avachem Limited
178817,fuga-vit,313,Minerals and Supplements,2.0,kgs,3025.0,Ava Chem
390723,Fuga-Vit,313,Minerals and Supplements,1.0,kg,3197.0,Ava chem ltd
390799,Fuga-Vit,313,Minerals and Supplements,2.0,kg,3197.0,Ava chem ltd
390800,Fuga-Vit,313,Minerals and Supplements,5.0,kg,3197.0,Ava chem ltd
421646,FUGA-VIT,313,Minerals and Supplements,3.0,kg,69.0,Kenya Agricultural & Livestock Research Organization 
421736,FUGA-VIT,313,Minerals and Supplements,2.0,kg,21680.0,agvanta
442945,Fuga-vit,313,Minerals and Supplements,2.0,kg,3025.0,Ava Chem
486190,Fuga-vit,313,Minerals and Supplements,5.0,Kg,3025.0,Ava Chem
537871,FUGA-VIT,313,Minerals and Supplements,1.0,kg,3025.0,Ava Chem
537898,FUGA-VIT,313,Minerals and Supplements,1.0,kg Dry cow block,3025.0,Ava Chem
537899,FUGA-VIT,313,Minerals and Supplements,1.0,kg block,3025.0,Ava Chem
537902,FUGA-VIT,313,Minerals and Supplements,,2kgs sheep&goat,3025.0,Ava Chem
537903,FUGA-VIT,313,Minerals and Supplements,2.0,kgs joto block,3025.0,Ava Chem
537905,FUGA-VIT,313,Minerals and Supplements,2.0,kgs high phosphorus,3025.0,Ava Chem
538093,FUGA-VIT,313,Minerals and Supplements,1.0,kgs high phosphorus,3025.0,Ava Chem
564117,Fuga-Vit,313,Minerals and Supplements,500.0,g,3025.0,Ava Chem
140391,Fugavit,313,Minerals and Supplements,1.0,kg,3025.0,Ava Chem
209337,fugavit,313,Minerals and Supplements,1.0,kg,2664.0,Field
220126,Fugavit,313,Minerals and Supplements,1.0,kg,2676.0,fugavit
223092,fugavit,313,Minerals and Supplements,5.0,kg,570.0,Avachem
223642,fugavit,313,Minerals and Supplements,1.0,kg,570.0,Avachem
243726,Fugavit,313,Minerals and Supplements,2.0,kg,2676.0,fugavit
401935,fugavit,313,Minerals and Supplements,1.0, kg,2676.0,fugavit
402921,Fugavit,313,Minerals and Supplements,5.0,kg,3025.0,Ava Chem
449598,fugavit,313,Minerals and Supplements,1.0,kg,3025.0,Ava Chem
509701,Fugavit,313,Minerals and Supplements,1.0,kg,5838.0,Ava chem limited
514256,Fugavit,313,Minerals and Supplements,2.0,kg,2676.0,fugavit
517543,fugavit,313,Minerals and Supplements,5.0,kg,2676.0,fugavit
550047,Fugavit,313,Minerals and Supplements,1.0,kg,2939.0,fuga vit
304688,Fugaphos Maziwa,313,Minerals and Supplements,5.0,kg Bucket,3399.0,allure
305062,Fugaphos Maziwa,313,Minerals and Supplements,20.0,kg,3513.0,Bioscience ltd
305063,Fugaphos Maziwa,313,Minerals and Supplements,10.0,kg,3513.0,Bioscience ltd
227348,Fuga-Mineral Block,313,Minerals and Supplements,3.0,kg,7825.0,Reva Ltd
227626,Fuga-Mineral Block,313,Minerals and Supplements,5.0,kg,13713.0,fugavit ltd
